,Height Range(CM),Weight Range(Kg),Distance(Km),Avg Speed(Km/h),Total Ascent(m),Avg Grade(%),Wh/km,Power Assistance Level,Wind speed(Km/h),Wind Direction,Weather,Precipitation(mm),Temperature(° C)
4444,173.6588952,59.06684438,3.99417692,13.69376462,19,1.64487026,1.81,2,14.68168733,S,Clear,0,12.30090186
4445,173.1704475,64.89280033,2.818876816,12.20044981,17,1.717936976,22.62927161,1,16.76077857,S,Clear,0.104558233,11.79440756
4446,175.4976692,70.41294921,3.608379513,17.34739942,22,1.992742101,1.81,3,21.84394363,S,Partly cloudy,0.127082987,14.83746368
4447,177.2709473,68.5504143,5.066827222,15.83998242,24,2.002122374,22.48580634,5,23.83756031,SSE,Cloudy,0.568990222,16.9
4448,173.3307178,57.50521458,2.614400436,17.29372389,13,2.009994389,1.81,4,15.82030412,S,Clear,0,10.46782835
4449,177.4738497,75.32560326,2.928444298,15.1536198,22,2.086712316,4.275779425,3,21.91486441,S,Cloudy,0,15.33890509
4450,172.5116217,61.52257665,3.598221048,17.77843505,25,1.988650517,9.900599329,4,14.76268735,S,Light drizzle,0.051295958,12.99343356
4451,173.5854011,68.32350047,2.37853207,15.25552058,14,1.817782876,28.54151834,4,8.156905146,S,Light drizzle,0.19172223,9.4
4452,176.9420945,83.1942087,5.415239533,15.42056112,31,2.055192419,12.10706015,4,19.80198642,S,Partly cloudy,0.587838698,12.5021955
4453,174.7897481,66.82970027,5.442176166,18.71120519,24,1.880057008,8.446984287,5,18.79275375,S,Patchy rain possible,0.402164004,13.66692111
4454,174.2936105,67.85711427,1.864786407,12.6004552,2,1.5,10.39680315,2,6.1,S,Clear,0,9.4
4455,174.6021781,73.51528553,1.920455793,13.26250278,13,1.976125914,12.27917092,3,8.059477695,WSW,Clear,0.045274337,9.4
4456,173.8643063,65.99244218,1.263009421,14.47005802,1,1.696418463,18.78729522,3,14.80297962,WSW,Patchy rain possible,0.222732437,12.53062644
4457,176.0911836,70.48916106,0.987236011,14.48636589,17,2.024976244,1.81,1,26.96084724,S,Cloudy,0,14.73271212
4458,176.7576863,78.5770628,3.057360455,13.62159814,14,1.914261113,16.74496264,3,27.51557613,S,Clear,0.293217789,14.43455114
4459,172.8918426,61.51877056,2.555690438,18.00582698,14,1.763731669,7.943424025,4,21.197175,S,Cloudy,0.062495314,11.70927779
4460,174.5553126,67.96100318,6.984026327,15.39119649,36,1.923477986,14.72621478,3,29.11146944,SSE,Clear,0.566741011,13.44377684
4461,169.9,57.5,1.332530698,18.25521576,8,1.971044535,21.19469703,4,19.3324296,S,Partly cloudy,0,12.28124996
4462,175.429552,69.34541492,0.619463299,11.78948687,4,1.5,1.81,2,6.1,S,Cloudy,0,9.448799079
4463,175.7367588,74.76532289,1.284919754,14.9629606,6,1.926650583,8.238591999,3,6.1,S,Cloudy,0,9.60560981
4464,173.9995387,65.80984808,1.187006462,15.22065762,0,1.649150384,9.502002275,2,12.18785578,S,Partly cloudy,0.186032094,9.4
4465,174.6630247,67.48371565,3.113865245,14.89785141,15,1.671652971,9.058889121,3,15.96199494,S,Overcast,0,11.48847445
4466,172.590495,71.24367204,4.002720743,16.06980471,21,1.819682457,1.81,3,27.39294277,S,Patchy rain possible,0.223466952,12.41431318
4467,172.5737605,63.80408449,2.528142921,16.03694229,11,1.637065812,15.85855929,4,13.6259494,WSW,Clear,0.127762902,11.31378674
4468,170.4065446,58.63216613,4.100052777,21.3,19,1.964225985,11.67357839,5,32.03498884,S,Clear,0.315336904,16.00328349
4469,173.9429989,67.29316892,1.987500524,13.14386826,7,1.5,10.65678765,3,13.69143725,S,Overcast,0,11.80231206
4470,173.5565545,61.45121769,1.422844998,18.4396531,11,2.075811076,20.04051529,5,29.69675927,S,Patchy rain possible,0.012650644,15.10430709
4471,174.1922385,76.06900398,4.585212636,16.90152118,18,1.902579956,13.46510959,4,13.19839477,S,Partly cloudy,0.507116741,11.76542629
4472,175.2029404,59.46370407,2.418869254,16.97492371,10,2.0105717,28.79218656,4,17.03296058,S,Cloudy,0.204469372,12.14005217
4473,172.9414975,62.28024503,2.259801744,13.06069361,12,1.704747049,1.81,2,23.94552192,S,Overcast,0,12.04430703
4474,178.7467607,80.30876915,2.959903982,15.39703839,21,1.81368787,8.482307148,4,28.28023325,SSE,Overcast,0,15.63790842
4475,174.1342799,59.50193036,2.451843308,15.38534014,20,1.786240755,5.56397088,3,23.08242264,SSE,Cloudy,0.094138324,12.57387466
4476,173.2982771,72.95091623,2.075456618,13.29602958,9,1.53154226,1.81,2,6.1,S,Cloudy,0,9.4
4477,171.9066844,62.1348234,2.61596847,15.97063073,13,1.648484801,7.426231624,3,22.14690662,S,Clear,0,13.13213651
4478,172.9118128,62.09382966,0.3,13.18577964,0,1.5,31.76375366,3,9.450770354,S,Clear,0.104643588,9.4
4479,176.7679108,69.7821518,5.36004709,17.20280867,23,1.69245789,18.5256816,4,20.80080598,WSW,Cloudy,0.435685564,15.18071124
4480,173.5831457,61.6740404,6.731738954,18.93809849,46,2.3,14.38787641,5,31.26867574,S,Cloudy,0.384058792,16.25652601
4481,172.1187541,57.5,4.174194404,21.20354026,36,2.245751003,9.806912181,5,23.93962889,S,Clear,0.115901532,13.64796718
4482,171.6047677,57.5,2.294139026,17.80217775,11,1.785308943,9.321925356,5,8.405414394,S,Clear,0,10.4319099
4483,175.1624808,64.82317549,2.869449907,15.00263921,10,1.7701377,1.87693358,2,6.1,S,Overcast,0,9.4
4484,177.3054748,76.15664759,2.669886053,14.0317774,14,1.69725135,9.027224526,2,16.09693117,S,Patchy rain possible,0.105960608,12.5638585
4485,175.1393324,63.02393542,1.891063498,12.74948305,13,2.057466876,29.82425921,3,14.02914697,W,Cloudy,0.312654355,10.36015101
4486,172.2121883,61.0912041,0.3,15.52323372,0,1.788070704,20.50489695,3,17.78632221,S,Partly cloudy,0.615683762,10.90863824
4487,179.7182143,87.73015154,3.50828784,13.10836415,21,1.787790261,12.1148489,2,19.07131493,WSW,Patchy rain possible,0.344766557,13.23813141
4488,175.5911794,69.16926992,2.1571381,18.16768014,7,1.713083152,1.81,3,6.1,S,Clear,0,9.67208649
4489,172.4674824,69.2602771,4.533720664,15.65740424,23,2.021568801,15.37214905,3,19.5990431,S,Cloudy,0.225033053,11.42038452
4490,172.9745372,64.78813834,0.79602505,16.03288639,8,1.848503143,17.0176079,4,21.54671139,WSW,Cloudy,0,13.87648117
4491,173.4081602,57.5,2.258976847,17.77829547,13,1.955207512,6.525018451,4,18.19425684,WSW,Cloudy,0.110043313,12.82105144
4492,170.2070793,57.5,1.576067286,21.07866288,9,1.928669264,1.81,5,14.48531105,S,Patchy rain possible,0,10.49341312
4493,170.9606894,57.5,3.046542146,14.77774729,12,2.006893875,17.54121149,3,30.05185091,WSW,Cloudy,0.182544457,14.87698955
4494,172.9977615,58.66143372,1.340346785,13.4921338,17,2.173131353,11.78154843,1,18.76140268,WSW,Cloudy,0.043467683,11.50642632
4495,175.5886156,72.62478322,1.216398941,14.43640519,6,1.750227982,10.28866023,2,10.50055189,S,Overcast,0,10.66757074
4496,169.9,57.5,3.128263654,13.49054229,24,1.983348139,15.7226503,2,39.11016621,S,Overcast,0,14.79745468
4497,174.9522763,62.63986632,5.334596819,18.83672936,33,2.282121632,15.50229306,5,30.42354258,WSW,Overcast,0.510879307,16.29305023
4498,174.2377625,59.47569104,2.906142795,18.75755708,26,2.3,24.2099129,4,39.2,WSW,Cloudy,0.151531369,16.9
4499,178.435017,73.53758637,3.734274335,11.1274403,26,1.972295213,14.62419177,2,37.00520053,W,Clear,0.580159221,16.34661268
4500,171.286096,57.5,3.595894329,14.5925058,24,1.793145262,13.95676866,3,27.67695583,WSW,Cloudy,0,14.91056655
4501,172.6290251,57.5,4.156794429,19.77498486,41,2.28095579,19.81555538,5,39.2,WSW,Cloudy,0.157716285,16.9
4502,172.0918189,57.5,0.3,15.00613671,0,1.5,6.377371307,3,6.1,S,Cloudy,0,9.4
4503,177.7274639,88.07545431,2.168055094,12.14084671,15,2.029618082,12.99211462,2,15.97573717,S,Patchy rain possible,0.179500353,10.95010969
4504,171.9493275,58.53976039,1.132155553,13.84995096,7,1.985079771,33.19811364,2,30.14069096,WSW,Patchy rain possible,0.622640349,13.11477578
4505,175.5039733,68.35762491,1.874626019,16.1866344,11,1.857531557,19.09888476,2,21.2966967,S,Cloudy,0,13.33158182
4506,171.9999314,58.90758819,0.929185171,15.15820887,4,1.754176275,19.29588121,4,11.86414788,WSW,Patchy rain possible,0.062653742,11.11564662
4507,175.0480905,72.98559166,1.951970849,13.77868039,9,1.595312202,1.81,2,10.169367,S,Overcast,0,10.66656609
4508,171.6970789,58.56665338,1.046842037,14.49364547,12,1.798064537,15.15751649,2,13.07958988,S,Cloudy,0,9.990691966
4509,176.5117607,66.78230345,4.905232474,20.75234471,30,2.247537613,24.91112196,5,29.42237673,W,Patchy rain possible,0.668480629,16.9
4510,171.2723362,57.5,3.245654371,16.6855201,17,1.721392821,10.72325648,3,6.595614611,S,Patchy rain possible,0.123366728,10.64878965
4511,173.9033447,61.22527699,4.162646757,15.14839206,22,1.858000941,6.884227988,3,13.47232119,WSW,Cloudy,0.139064096,11.59809849
4512,169.9,57.5,3.0389271,20.6232795,20,1.834132942,6.456382649,5,6.1,S,Patchy rain possible,0,10.11591164
4513,176.801474,76.70080151,2.668959228,16.37357821,24,2.147070722,12.31771531,4,6.1,S,Partly cloudy,0,12.34618866
4514,172.048479,63.26682618,3.322811861,13.9977465,23,1.796447697,11.30799765,2,27.1926718,WSW,Patchy rain possible,0.299381069,12.89066448
4515,171.8927178,61.37018781,0.3,17.57951305,0,1.860232938,30.95322013,4,9.917764286,S,Light drizzle,0.182545642,10.73607532
4516,179.1730999,85.32444296,2.622000635,12.58602853,19,1.810719159,6.445648604,3,6.1,S,Cloudy,0,9.4
4517,171.7596248,59.38489097,2.208962624,13.96743303,26,2.139314608,10.16650917,3,7.463061886,S,Clear,0,10.15403417
4518,171.1210055,57.5,0.3,13.54821613,0,1.52435818,19.24148327,1,7.512058918,S,Cloudy,0,9.4
4519,171.607766,58.53132104,4.11930495,18.57927531,27,2.151923165,1.81,4,30.01984443,WSW,Overcast,0,14.29991329
4520,174.3046259,57.5,2.49788837,12.96762524,13,1.813222658,14.01445386,2,6.1,WSW,Overcast,0,9.4
4521,175.53703,76.59488802,4.195944493,12.16290006,32,1.760486399,1.81,2,12.97904883,S,Cloudy,0,11.14332743
4522,175.0338787,59.65052974,2.772034763,15.97454414,16,1.67365698,7.122200573,3,11.99347317,WSW,Overcast,0,12.1442458
4523,173.920305,58.66538853,0.3,14.52630045,0,1.790637823,15.66239193,2,6.1,S,Overcast,0,9.4
4524,173.5807867,62.87704278,0.692251096,15.64901628,0,1.5,14.35661778,2,6.1,S,Overcast,0,9.4
4525,173.6353641,67.79259901,2.369457602,15.20001581,6,1.555524164,7.382038349,3,6.1,S,Patchy rain possible,0.123319035,9.4
4526,171.999819,57.5,0.3,13.26401377,0,1.595844561,22.13542996,3,6.1,S,Patchy rain possible,0,9.4
4527,173.4667101,77.9842065,2.703684582,14.68282743,22,1.969365556,9.71327749,2,19.08606974,S,Partly cloudy,0,10.92806168
4528,173.0713235,61.83145519,1.002255923,18.44071231,8,1.726922596,1.81,3,15.13473661,S,Clear,0,12.93800932
4529,176.299424,80.49557894,2.437242396,12.02374047,9,1.690010198,17.8787008,2,9.050324863,S,Patchy rain possible,0.217220848,9.418009312
4530,175.2389111,75.93403594,3.937437046,18.1754686,31,2.176992336,14.80015831,4,28.75797061,SSE,Patchy rain possible,0.157841238,14.10573473
4531,172.9080476,58.69966084,5.201858599,16.76777795,33,2.3,25.85311182,4,24.94006763,S,Partly cloudy,0.541037272,13.23206922
4532,172.0332123,65.76815285,1.395862516,10.9,4,1.667485444,24.8222632,1,19.59096876,S,Light drizzle,0.421134843,11.42979731
4533,174.0240706,66.9605906,3.419628817,17.09946133,23,2.008556781,15.59529359,5,6.1,S,Cloudy,0.009487539,9.4
4534,174.2252338,62.11969458,4.555709397,16.48125825,19,1.894197011,12.29119848,2,20.57598662,S,Patchy rain possible,0.265748574,13.54136094
4535,172.1043274,57.5,0.810461093,16.38202188,14,1.772006705,15.2909219,3,23.31206114,S,Overcast,0,13.99612039
4536,176.0559392,70.73715262,1.72393394,17.24324942,7,1.629393424,14.14496493,3,17.22059238,S,Patchy rain possible,0.164027566,11.30470695
4537,173.8514324,61.3741105,1.716251509,15.66374137,22,1.99008495,2.8792401,3,20.17387208,S,Cloudy,0,13.04993752
4538,170.7302547,57.5,1.848469199,14.68698266,22,1.944904935,35.18640548,2,27.19921416,WSW,Light drizzle,0.354173378,13.68346561
4539,173.5443052,60.10888869,3.030837071,15.22033274,11,1.821757899,12.28546466,3,21.27014963,S,Clear,0.173992321,14.14286467
4540,176.4540612,69.81259087,4.800661964,15.64605758,24,1.866747563,10.71544001,4,19.30389154,SSE,Clear,0.282954863,15.50109682
4541,179.1068884,76.94063864,2.279095676,13.31830357,7,1.5,1.81,2,14.39526036,S,Overcast,0,10.74201204
4542,174.6933587,70.9999805,2.98231397,14.50684295,23,1.782781322,1.81,2,6.1,WSW,Cloudy,0,9.4
4543,173.3246255,71.31115565,1.303888702,17.33771804,2,1.737925657,1.81,4,6.1,S,Overcast,0,9.435871518
4544,174.7131895,77.30547394,4.243692347,17.39440807,24,1.968176146,12.98988627,4,38.22681822,S,Clear,0.311371145,14.71506751
4545,173.2802963,61.25814076,1.61183237,14.470514,12,1.864476873,12.49789896,3,16.11777904,S,Clear,0.001895451,11.03314684
4546,177.4152175,69.23596771,2.686472321,13.27621882,24,1.957287854,7.676480279,1,19.2625456,SSE,Overcast,0,14.65486037
4547,172.813984,59.84270307,3.278403739,16.56719902,21,1.860727145,9.775293964,4,28.26919291,WSW,Patchy rain possible,0.196835645,13.350342
4548,169.9,57.5,2.708343766,21.3,11,2.211330029,14.8147319,5,16.7966302,S,Overcast,0,12.77455476
4549,169.9,57.54562989,3.049408216,18.30086427,9,1.5,15.31526679,4,14.59032352,S,Light drizzle,0.492595628,9.4
4550,170.9744842,65.3991009,1.031348803,15.30497085,5,1.692856766,14.54287863,3,6.1,S,Patchy rain possible,0,9.914005716
4551,176.838,79.07903013,2.829904697,18.43275254,21,2.3,12.08598017,3,11.28825403,S,Clear,0.161563082,10.93561339
4552,174.5148523,57.5,1.022394881,18.54185729,16,2.14839061,25.45355842,4,28.0708045,WSW,Cloudy,0.063302604,15.32770348
4553,176.7406344,67.19158326,1.884937153,16.60291778,5,1.967198765,19.6153259,4,17.23171439,WSW,Patchy rain possible,0.297311525,12.65778642
4554,174.9897912,72.46613685,7.017565507,17.44808518,41,1.991401751,7.774788518,4,22.65906964,WSW,Patchy rain possible,0.361305673,14.25132477
4555,175.3879964,72.84149334,3.844453989,13.37010265,16,1.546751339,4.705414152,3,18.05125501,WSW,Clear,0.322077039,11.39528126
4556,171.4296072,57.5,2.845236622,16.22570201,24,2.276931746,10.51718817,3,31.95939994,S,Light drizzle,0.405158109,14.78785213
4557,171.6539768,57.5,2.803919546,13.2580198,20,1.79182916,15.82178861,2,32.90111383,WSW,Patchy rain possible,0.184608524,14.88144972
4558,169.9,57.5,5.22926822,15.09885631,32,2.110008028,7.293489524,2,25.55374336,S,Clear,0.025454933,11.4532022
4559,179.0790182,80.81872731,3.49156259,12.96558373,18,1.5,12.76686484,4,10.18696982,WSW,Cloudy,0.040467875,12.19185796
4560,178.5585765,70.6488196,2.641468808,17.679431,24,2.045562445,3.945876063,4,19.24363015,WSW,Cloudy,0,13.71939415
4561,173.0419658,63.02544021,0.705651382,13.80816755,3,1.698944399,1.81,1,6.1,S,Cloudy,0,9.4
4562,174.1689,68.86870584,2.495866714,13.48662595,26,2.147164796,21.47136722,2,39.2,WSW,Cloudy,0.449651044,15.59567854
4563,170.4907594,57.5,3.006089635,17.54700388,15,2.022257602,23.63972754,5,18.25040537,S,Clear,0.322476111,14.01176758
4564,178.0194396,66.12168701,2.235014333,19.05305683,21,2.098056129,1.81,4,16.19598149,WSW,Overcast,0,13.1764717
4565,171.1865632,57.5,2.720588965,16.57334242,11,1.900490078,32.65804752,4,27.82071031,WSW,Light drizzle,0.505767031,14.24773693
4566,175.670661,66.40530746,0.3,10.9,0,1.5,14.87643129,1,7.05201498,WSW,Partly cloudy,0.215328465,10.47821376
4567,171.7220136,61.83242935,1.520230044,15.40202647,5,1.5,12.4939182,4,6.1,S,Partly cloudy,0.047668281,9.4
4568,177.27547,70.56788939,6.161285295,16.26416082,36,1.87486844,3.290505679,3,28.48753374,S,Cloudy,0.16401977,16.9
4569,174.5492442,71.09083855,6.624814427,18.63220342,38,2.184289961,8.346579266,5,25.70413997,SSE,Patchy rain possible,0.333994752,14.96903005
4570,173.5689414,61.08222205,0.490238708,13.8157778,4,1.823114767,10.19863123,1,17.43271762,S,Clear,0,11.45537518
4571,175.2405742,67.38784772,2.280971608,15.47068499,19,1.744539732,2.42331649,2,17.7367002,WSW,Clear,0,13.92499055
4572,174.6872674,68.73618682,2.120863016,12.56651447,17,1.652977992,1.81,1,20.51627888,S,Cloudy,0,12.34849884
4573,171.0930497,58.5210905,1.538579226,17.91484414,11,2.117557081,8.659544375,4,21.00808237,S,Clear,0,11.91080527
4574,174.5851262,65.96850104,3.163965887,14.48819846,14,1.802524649,11.41139897,3,16.71785647,WSW,Overcast,0.084538285,11.66464962
4575,174.0277334,60.88984155,1.705902148,13.76797698,16,1.904525323,1.81,2,15.21284164,S,Overcast,0,9.4
4576,175.889586,72.20092695,4.365158174,12.88698653,19,1.798954948,14.68222101,3,17.4719002,WSW,Clear,0.479765991,12.75090049
4577,175.9257847,68.90725307,1.378038571,19.2381283,9,1.752837911,35.56517667,3,18.23150673,WSW,Clear,0.363299167,13.92048423
4578,174.0189334,75.5155223,4.268592837,14.67977139,26,2.086897317,10.61009177,2,6.1,S,Patchy rain possible,0.043573194,9.4
4579,173.0432789,57.5,1.498773615,19.15211996,7,1.94802581,15.18770966,4,13.99051552,S,Patchy rain possible,0.043141203,12.44363253
4580,172.4952881,63.46548478,1.937744045,11.27369678,11,1.691048781,34.60242403,2,14.58610569,WSW,Cloudy,0.459722801,9.4
4581,171.2886994,57.5,2.540457175,18.21130313,6,1.697544521,26.90687019,5,18.57716235,S,Patchy rain possible,0.176917536,13.25789862
4582,176.3263801,67.97460909,1.003830084,13.30832385,7,1.722812446,12.32587223,2,15.86603585,WSW,Cloudy,0,11.33403533
4583,173.330839,64.917287,1.555732705,15.32151625,9,1.892698348,8.904879908,2,7.747673553,S,Clear,0,9.979023788
4584,174.0954593,66.7070627,3.185594613,12.637902,10,1.597493408,20.18537357,3,6.1,S,Cloudy,0.08043605,9.870011688
4585,178.3901812,72.70120867,2.109192464,15.42387652,20,2.146484824,8.334334792,3,8.423212559,WSW,Overcast,0,11.45437161
4586,171.3075557,63.54342543,2.085872681,12.37560968,11,1.621472237,9.829676706,2,9.164294427,S,Clear,0,10.03764254
4587,172.64885,62.82874565,1.730645842,12.44879068,13,1.795946522,10.14668196,3,16.45607591,S,Cloudy,0,12.40593869
4588,173.0968295,62.05045031,0.894058265,15.23939272,4,1.634797932,12.30417273,4,20.96709782,S,Patchy rain possible,0,12.63565454
4589,171.8169832,57.5,0.512465964,19.53912444,0,1.561725039,5.10201587,4,23.81512939,S,Cloudy,0,14.52766363
4590,171.6537959,59.02253478,2.446570803,19.31481796,11,1.9438093,7.692848036,4,6.231331201,S,Cloudy,0,9.4
4591,173.9376585,58.42554349,3.79838793,18.19231045,22,2.195829001,14.2557633,4,27.30796201,SSE,Patchy rain possible,0.33077228,15.599558
4592,170.623899,57.5,2.860661748,19.6775599,17,2.028386065,15.93211941,5,21.15077976,S,Patchy rain possible,0.027499738,13.31592566
4593,174.1976996,62.97536966,3.715680683,14.37534491,24,1.689574051,16.52235952,3,34.28679284,WSW,Clear,0.445121895,16.84405801
4594,176.1921088,66.46578197,1.911979302,18.93941853,16,2.014865809,4.606000226,4,24.38831098,S,Overcast,0,14.581341
4595,173.4719142,57.5,3.474315926,19.8934241,19,1.863809882,17.40936872,5,21.84579302,WSW,Overcast,0.112143627,15.09035354
4596,173.3004997,65.34554743,5.679795155,17.79773234,31,2.291183452,34.09842566,5,30.99189229,W,Clear,0.52246616,16.62674824
4597,173.9023637,63.33224593,1.957501964,16.04266513,6,1.853187779,28.92585346,3,22.88975593,S,Patchy rain possible,0.286825765,14.28748137
4598,179.7120049,83.63151456,1.603629059,14.69083183,5,1.829719538,2.418112162,3,7.290324939,S,Cloudy,0,11.10954231
4599,171.0562146,68.44008196,3.366799696,20.16533682,4,1.5,10.76698961,5,6.1,S,Clear,0,9.4
4600,172.9645146,57.5,2.870230039,14.5604105,16,1.953684551,12.50999493,2,12.4901826,S,Clear,0,10.3442164
4601,172.179732,61.82736786,2.611197281,18.75678411,17,2.004923544,8.239315325,4,12.88058984,S,Clear,0,10.93033805
4602,173.1274631,67.58244652,0.417685454,10.9,13,1.664890283,15.98170012,1,6.1,S,Patchy rain possible,0.146103487,9.4
4603,178.3504805,83.06431158,4.502481018,15.39617127,18,1.673840907,7.565777183,3,18.31431833,WSW,Clear,0.325366551,12.6635983
4604,174.7068971,72.13235191,2.289760202,19.20378347,17,2.044294282,16.06624838,5,21.96063536,S,Clear,0.366445389,14.71820922
4605,176.1189958,71.04446063,1.573884708,17.59339129,15,1.954747308,1.81,4,23.04050481,S,Cloudy,0,14.42258808
4606,169.9,57.5,2.53662432,16.45083047,6,1.630384367,15.07169397,3,11.12106502,S,Clear,0.157584815,9.516460509
4607,172.3661195,58.03429363,4.737769801,20.93319636,35,2.114494529,4.958651396,5,13.28667551,S,Clear,0,12.89263454
4608,169.9,57.5,2.685492561,21.3,20,2.213042804,1.81,5,11.65165257,S,Patchy rain possible,0,11.83157191
4609,169.9,57.5,1.728615713,12.35032348,8,1.88527128,28.79766286,2,18.78239209,S,Cloudy,0.406197703,11.6623095
4610,169.9,57.5,1.026717931,16.30395665,4,1.706094152,1.81,3,12.15324287,S,Clear,0,9.4
4611,170.0486742,57.5,2.828518917,18.75611771,9,2.039928932,20.57811658,5,20.60706105,S,Partly cloudy,0.320673336,13.43256691
4612,176.3482703,75.97974344,1.917995986,19.31023978,10,1.920289101,7.738570774,4,9.902097617,S,Clear,0,11.74862151
